fingerprint,sitename,title,author,date,source,hostname,excerpt,categories,tags,filename,id,license,comments,source-hostname
H5OQlLVfUyP1vHBnJSR20Uz3Egw=,,Clarkesworld Magazine - Science Fiction & Fantasy,Kelly Robson,2022-01-01 00:00:00,https://clarkesworldmagazine.com/another_word_01_18/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Luke Versus Han: An Approach to Characterization by Kelly Robson,,,./data/1/pwRXzWGhIeS4BobniACDWUCSgGQ.json,,,,Clarkesworld Magazine
f/f5soL+KaNYMKi8JBjTVoC3bBA=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Charles Sheffield,2022-01-01,https://clarkesworldmagazine.com/sheffield_09_13_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Out of Copyright by Charles Sheffield,,,./data/1/uU7Q9MnL5YKVAmWNRTP6j8PxGmQ.xml,,,,
+on/ho7+TrDYYKwHVj5OUhLDnk8=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01,https://clarkesworldmagazine.com/mieville_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: In a Carapace of Light: A Conversation with China Mieville by Jeremy L. C. Jones,,,./data/1/VZcinyQWljoEhfN8xnZOMppudI0.xml,,,,
t9MpbibTuGg6DIRVK/M69czVIQo=,,Clarkesworld Magazine - Science Fiction & Fantasy,Sunny Moraine,2022-01-01 00:00:00,https://clarkesworldmagazine.com/moraine_07_13/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: I Tell Thee All, I Can No More by Sunny Moraine",,,./data/1/X+N61lHpANb+n9RRS82x8AHUpNM.json,,,,Clarkesworld Magazine
ry/GhnA/p4f4IpZeC1SqeF8Zr7w=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Margot Atwell,2022-01-01,https://clarkesworldmagazine.com/another_word_04_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Technology Creates a New Golden Age of Speculative Fiction by Margot Atwell,,,./data/1/EP7x6lwNg8nm1Dkvt7cZerQoIWk.xml,,,,
o7jf+yHoLcHsn32J+oxzMAfI02Y=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Arley Sorg,2022-01-01,https://clarkesworldmagazine.com/swilliams_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Dinosaurs and Metaphors: A Conversation with Sheila Williams by Arley Sorg,,,./data/1/GwFlkVwyR2MuQzM38+SQgah5Keg.xml,,,,
W8sb6yFZUys6vpbXa41PXgU/HyY=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,James Patrick Kelly,2022-01-01,https://clarkesworldmagazine.com/kelly_05_13/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Soulcatcher by James Patrick Kelly,,,./data/1/rJcNP9zxXw7YqvUmsli0mm71I5M.xml,,,,
zBng1BO29Wb5wz7L8buCBssMfRM=,,Clarkesworld Magazine - Science Fiction & Fantasy,Jiang Bo; Andy Dudak,2022-01-01 00:00:00,https://clarkesworldmagazine.com/jiang_04_18/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Wings of Earth by Jiang Bo, translated by Andy Dudak",,,./data/1/0l8rK6Dir816IkzGtBVJkc0VTYA.json,,,,Clarkesworld Magazine
xakouEeZb/bWaBilkIYLGLPvSOM=,,Clarkesworld Magazine - Science Fiction & Fantasy,Daniel Abraham,2022-01-01 00:00:00,https://clarkesworldmagazine.com/another_word_12_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Endings by Daniel Abraham,,,./data/1/gSYgzGNZfISmEAtYCQyKYZZDHJo.json,,,,Clarkesworld Magazine
VpXzMZVy4UR4C0M1VyvgAWOgxwo=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Dale Bailey,2022-01-01,https://clarkesworldmagazine.com/bailey_10_13/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Creature Recants by Dale Bailey,,,./data/1/s+o85Ma47jm7xtahzLZmyZ4SSd0.xml,,,,
MPp714chaeszLkXgUwspeNYJVqA=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Carrie Sessarego,2022-01-01,https://clarkesworldmagazine.com/sessarego_10_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Mermaid Problem by Carrie Sessarego,,,./data/1/5RNmH+o2LWKd9oSK+afztMzaMKw.xml,,,,
6aZ2t9tUYoIe2NvMLB5NAEY50vw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Erica L Satifka,2022-01-01,https://clarkesworldmagazine.com/satifka_01_07/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Automatic by Erica L. Satifka,,,./data/1/GLNOmd0CEDdUJ+lOX1COtiP19ww.xml,,,,
0FJtSKE4XyR+ht6LRRhsSQczCEg=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Catherynne M Valente,2022-01-01,https://clarkesworldmagazine.com/valente_08_09/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Radiant Car Thy Sparrows Drew by Catherynne M. Valente,,,./data/1/cbnVKi7iURLLArJU8i8zOYlfmtg.xml,,,,
awHy2gRJvHI39kt0NlUf/Ho1qCc=,,Clarkesworld Magazine - Science Fiction & Fantasy,Jason Heller,2022-01-01 00:00:00,https://clarkesworldmagazine.com/heller_04_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Silver Machine: Hawkwind's Space Rock Journey throughout Science Fiction and Fantasy by Jason Heller,,,./data/1/Y+Gf4xZV7KkbSJ7RIsd2sxRWmgg.json,,,,Clarkesworld Magazine
Sw+kyi7DFKngYGOf4BwXIc1pdBw=,,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01 00:00:00,https://clarkesworldmagazine.com/clarke_05_15/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: Overload! by Neil Clarke,,,./data/1/ULEUQZIb7kmAfvpMLLMI4R888VM.json,,,,Clarkesworld Magazine
K78TRPzyId5kDAeO//6PdcRQNcc=,,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01 00:00:00,https://clarkesworldmagazine.com/clarke_01_22/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: 2021 in Review by Neil Clarke,,,./data/1/eBNLmFm2GzI-IAj-jfOylnwzXCE.json,,,,Clarkesworld Magazine
jcZNGUo3Y5dMr6x89Lw+7vA3SjY=,,Clarkesworld Magazine - Science Fiction & Fantasy,Shichigoro-Shingo,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_109/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: A-boushi-ya by shichigoro-shingo,,,./data/1/HuTqC7JUCamSPAeOVCfjzVRYP6s.json,,,,Clarkesworld Magazine
QAamicywTnPh8P/J8z4NG36ezE0=,,Clarkesworld Magazine - Science Fiction & Fantasy,Seth Dickinson,2022-01-01 00:00:00,https://clarkesworldmagazine.com/dickinson_11_13/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Never Dreaming (In Four Burns) by Seth Dickinson,,,./data/1/ioDZu3m2KQUqULet1Qik4q6237Q.json,,,,Clarkesworld Magazine
aWsdVxOjBV7UExqCHndxDSoyiZk=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Yoon Ha Lee,2022-01-01,https://clarkesworldmagazine.com/lee_01_13/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Effigy Nights by Yoon Ha Lee,,,./data/1/k8h3Q7JLdDNFC26zn+CqBiGUayU.xml,,,,
/v49rVWsctEzAaIi0EdcIjQbfik=,,Clarkesworld Magazine - Science Fiction & Fantasy,D A Xiaolin Spires,2022-01-01 00:00:00,https://clarkesworldmagazine.com/spires_08_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Onyx Woods and the Grains of Deception by D.A. Xiaolin Spires,,,./data/1/KI8usY7gfoLvbGbe1BAZbDYo-Dg.json,,,,Clarkesworld Magazine
4qyZteTPJKS1hGTDf33ExN+ZlbU=,,Clarkesworld Magazine - Science Fiction & Fantasy,Rodrigo Ramos,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_44/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Biomarket by Rodrigo Ramos,,,./data/1/YBlPhVWDRUOwrBwDXzamkupfqpU.json,,,,Clarkesworld Magazine
+rS6jh1YVH97r/fI+d1c9iMZMXQ=,,Clarkesworld Magazine - Science Fiction & Fantasy,David Klecha; Tobias S Buckell,2022-01-01 00:00:00,https://clarkesworldmagazine.com/klecha_09_12/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Found Girl by David Klecha and Tobias S. Buckell,,,./data/1/N0u1dgcF93VgeAr-bSbWVVSNkgA.json,,,,Clarkesworld Magazine
jGff+/qktYnJ5FLSCOUo7GnMgLs=,,Clarkesworld Magazine - Science Fiction & Fantasy,Chen Qiufan; Ken Liu,2022-01-01 00:00:00,https://clarkesworldmagazine.com/chen_08_11/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Fish of Lijiang by Chen Qiufan, translated by Ken Liu",,,./data/1/Wu6uqHgwsOBUJFwUdt-y0ZIUDXU.json,,,,Clarkesworld Magazine
wAxNwJ+6ABtqxgG2CuS8fKwfmEc=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Sarah Goslee,2022-01-01,https://clarkesworldmagazine.com/goslee_06_11/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Building Forests, Remaking Planets by Sarah Goslee",,,./data/1/4+JW4DqrT8avUxp9AxpYN4XBJ54.xml,,,,
NnUsqGb2jmJofOmBlnPJ9RoqHVY=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/clarke_07_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: What is it with Readercon? by Neil Clarke,,,./data/1/LT9pi6E4fp21hVYn+1nnNnY5Fg0.xml,,,,
XwjqVCeTbenlIeiEzagud7mixdw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Serj Iulian,2022-01-01,https://clarkesworldmagazine.com/artbio_28/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Evil Snowman by Serj Iulian,,,./data/1/Gcy4ZpAtOz1-egLdz8flxisv6Ok.xml,,,,
+gH/fUhZH/GtkMveIQdwk1uhank=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Atilgan Asikuzun,2022-01-01,https://clarkesworldmagazine.com/artbio_101/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Lady and the Ship by Atilgan Asikuzun,,,./data/1/Gz9idKDwQHRiN66Io4g9w1rnrOk.xml,,,,
DFobSjK6fioDG7mr+HUrrbZ6Ji0=,,Clarkesworld Magazine - Science Fiction & Fantasy,Koji A Dae,2022-01-01 00:00:00,https://clarkesworldmagazine.com/prior/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: 2022 Back Issues,,,./data/1/m3yDnInxh0TwBr4w0ofshrft0+M.json,,,,Clarkesworld Magazine
Ry1Q+5lS9rZlbzp92zBLmIxIMOk=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01,https://clarkesworldmagazine.com/beaulieu_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Hard Truths in Our World: A Conversation with Bradley P. Beaulieu by Jeremy L. C. Jones,,,./data/1/a9Wp7g96ROLDLdUiJui56b7Lnk4.xml,,,,
GbTpxbF5xhMZnHtv0Js91fLzC7E=,,Clarkesworld Magazine - Science Fiction & Fantasy,Ken MacLeod,2022-01-01 00:00:00,https://clarkesworldmagazine.com/macleod_12_17_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Who's Afraid of Wolf 359 by Ken MacLeod,,,./data/1/PQS9dkvDibbwUF3ijIUs-INEA3E.json,,,,Clarkesworld Magazine
NbtKeZlXsQes6664rJgZ24t3NfU=,,Clarkesworld Magazine - Science Fiction & Fantasy,Chris Urie,2022-01-01 00:00:00,https://clarkesworldmagazine.com/gunn_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Transcendent Transformation: A Conversation with James Gunn by Chris Urie,,,./data/1/mJIcN9uNBPCeilOID8v00ppCPKY.json,,,,Clarkesworld Magazine
NMOAXuOjMtnQ5PbchjJGA8i8fF4=,,Clarkesworld Magazine - Science Fiction & Fantasy,Susan E Connolly,2022-01-01 00:00:00,https://clarkesworldmagazine.com/connolly_07_14a/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Issue of Gender in Genre Fiction: The Math Behind the Slush by Susan E. Connolly,,,./data/1/tTvtHumkMuM+6IwGjIesgy9LDTU.json,,,,Clarkesworld Magazine
4hWc4hQ9lf6/6U96laGoVHa9t/Y=,,Clarkesworld Magazine - Science Fiction & Fantasy,Adrastos Omissi,2022-01-01 00:00:00,https://clarkesworldmagazine.com/omissi_10_20/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Ashes Under Uricon by Adrastos Omissi,,,./data/1/Z2KJX07SkBKbeK2tIeTabn3vi2U.json,,,,Clarkesworld Magazine
0RwJOxRYlYdN6zpbnvTHDfuymdA=,,Clarkesworld Magazine - Science Fiction & Fantasy,J B Park,2022-01-01 00:00:00,https://clarkesworldmagazine.com/park_03_17/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Real Ghosts by J.B. Park,,,./data/1/GE7ku1v1RlsT5X+oT8UVOB5wmj0.json,,,,Clarkesworld Magazine
B1faoCRiHuvHlTufwRWJMjOrH04=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Douglas F Dluzen,2022-01-01,https://clarkesworldmagazine.com/dluzen_11_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Navigating the Storms of the Mind by Douglas F. Dluzen,,,./data/1/rH-4Byr+uIAVZA1J1dL4f9-+CtU.xml,,,,
WiQ0auqv8N8U0nMM/d/4vRZtgZU=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Joseph Biwald,2022-01-01,https://clarkesworldmagazine.com/artbio_122/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Kasai by Joseph Biwald,,,./data/1/Qu46R3KDWFqnsktHZXek7tgifS8.xml,,,,
eL4hSWrpl7tilu2AnpLvrkpKOhU=,,Clarkesworld Magazine - Science Fiction & Fantasy,I-Hyeong Yun; Elisa Sinn; Justin Howe,2022-01-01 00:00:00,https://clarkesworldmagazine.com/i-hyeong_01_20/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Perfect Sail by I-Hyeong Yun, translated by Elisa Sinn and Justin Howe",,,./data/1/HnPwCoL2UyGB8bhBb7UmBbHvRjI.json,,,,Clarkesworld Magazine
646232sOxPmAynqYJG4pxzEXobc=,,Clarkesworld Magazine - Science Fiction & Fantasy,David Goodman,2022-01-01 00:00:00,https://clarkesworldmagazine.com/goodman_12_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Vegvísir by David Goodman,,,./data/1/5+Gom0GR8LzqIUVc40gRnLl3+v4.json,,,,Clarkesworld Magazine
WCHIHDfce45iIe07KSVJ5VFrdMc=,,Clarkesworld Magazine - Science Fiction & Fantasy,R S A Garcia,2022-01-01 00:00:00,https://clarkesworldmagazine.com/garcia_01_22/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Bishop's Opening by R.S.A. Garcia,,,./data/1/h244U4TyOJfO+f1cH1EOS494hJo.json,,,,Clarkesworld Magazine
0RwJOxRYlYdN6zpbnvTHDfuymdA=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,J B Park,2022-01-01,https://clarkesworldmagazine.com/park_03_17/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Real Ghosts by J.B. Park,,,./data/1/xBw2jL3PtlxAfX-L91xBovyEfz0.xml,,,,
rATvdQe40Y+sQrnPHQRlwoVS/Zg=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Mark Cole,2022-01-01,https://clarkesworldmagazine.com/cole_05_18/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Metallic Mayhem in the Movies: Giant Mecha, Then and Now by Mark Cole",,,./data/1/ma9jfFnTU+ZAvSPoOSy6Q4Kx7D8.xml,,,,
c94b5Ycl8rLjBZhhfKP7JzpyItY=,,Clarkesworld Magazine - Science Fiction & Fantasy,An Owomoyela,2022-01-01 00:00:00,https://clarkesworldmagazine.com/owomoyela_07_11/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Frozen Voice by An Owomoyela,,,./data/1/yCgA0EcYkbOtr2DcoGrjLxg0P+g.json,,,,Clarkesworld Magazine
Eu1wOAmGRY2KGboj6jhjXeQT4EI=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Cooper Shrivastava,2022-01-01,https://clarkesworldmagazine.com/shrivastava_02_20/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Mandorla by Cooper Shrivastava,,,./data/1/NM8i6F0mAkzjl5CbsbfOGhaHWRs.xml,,,,
BymjCycjJsTjV0LvIrR8RM4Lu+0=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Susan E Connolly,2022-01-01,https://clarkesworldmagazine.com/connolly_06_14a/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Issue of Gender in Genre Fiction: The Math Behind it All by Susan E. Connolly,,,./data/1/JBVt02iYuDmjL6FvDjN0PGCv-mY.xml,,,,
LEdvxPyar+UEuBLnljdzZnot+ts=,,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01 00:00:00,https://clarkesworldmagazine.com/clarke_12_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: Worldcon Bound by Neil Clarke,,,./data/1/9RF8G9-wgsyv3QxSHF+tkKiiMdI.json,,,,Clarkesworld Magazine
kqjUrZvRO68MxkMgd5WuPoZeHhE=,,Clarkesworld Magazine - Science Fiction & Fantasy,Andy Dudak,2022-01-01 00:00:00,https://clarkesworldmagazine.com/dudak_06_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Field Mice by Andy Dudak,,,./data/1/p1Mb0MWXOPxiahH-Zp6oReM+v-Q.json,,,,Clarkesworld Magazine
TIdOT2yFoCB/qit+YWQVRTqlOb4=,,Clarkesworld Magazine - Science Fiction & Fantasy,Beth Goder,2022-01-01 00:00:00,https://clarkesworldmagazine.com/goder_04_22/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: An Expression of Silence by Beth Goder,,,./data/1/iaYWoY-7NqIjpLcz91MHepbf268.json,,,,Clarkesworld Magazine
J1Ot777qD+PpnH8Vof/UAk9Gmpk=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Daniel Abraham,2022-01-01,https://clarkesworldmagazine.com/another_word_08_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Obstacles and Style by Daniel Abraham,,,./data/1/-MgYZxatwRJ7yniY2GIv79pBOtE.xml,,,,
5RZ8n00Kd1J9aRt1e8iXfH+xrHY=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Garth Nix,2022-01-01,https://clarkesworldmagazine.com/nix_04_16_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Old Friends by Garth Nix,,,./data/1/s4A+UA4YMuc9xvdFJyyzYFJIKOQ.xml,,,,
384n6acAprK47IL7yq00vj9OCQ0=,,Clarkesworld Magazine - Science Fiction & Fantasy,Xia Jia; Emily Jin; Ken Liu,2022-01-01 00:00:00,https://clarkesworldmagazine.com/xia_10_17/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Psychology Game by Xia Jia, translated by Emily Jin and Ken Liu",,,./data/1/LetkfjcsWmVjV-a3tL-wMJHWTyU.json,,,,Clarkesworld Magazine
ruzpe0WawbRlQ+Fmi6FsacUoW9w=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Chuck Wendig,2022-01-01,https://clarkesworldmagazine.com/another_word_03_15/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: A Shed of One's Own by Chuck Wendig,,,./data/1/v3HVSrxYDV32b7oI63kPqSYF-j4.xml,,,,
4fseeyTBGcJNVoeJg/ED/QnS8Mg=,,Clarkesworld Magazine - Science Fiction & Fantasy,Nin Harris,2022-01-01 00:00:00,https://clarkesworldmagazine.com/harris_11_15/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Your Right Arm by Nin Harris,,,./data/1/VBGaKHHBSFp+HZC+CyDW4itpMBk.json,,,,Clarkesworld Magazine
1lvo+ak/cEATWytf0p22EG+eISU=,,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01 00:00:00,https://clarkesworldmagazine.com/readerspoll_08/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: 2008 Reader's Poll,,,./data/1/WNXC1Z8N3z+lxMuwzVUr28vYgD8.json,,,,Clarkesworld Magazine
9Xq00eWz8o4BplWsSnBpgmWgUgI=,,Clarkesworld Magazine - Science Fiction & Fantasy,Jason K Chapman,2022-01-01 00:00:00,https://clarkesworldmagazine.com/chapman_11_09/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Brief Candle by Jason K. Chapman,,,./data/1/V9AS0TAmiPPLR1UxiG-saMrt+2I.json,,,,Clarkesworld Magazine
dPkE72kOsFqGkxy2YkRquttvWGU=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Chris Urie,2022-01-01,https://clarkesworldmagazine.com/mcdevitt_interview/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Black Holes, Artifacts, and Mysteries: A Conversation with Jack McDevitt by Chris Urie",,,./data/1/BaNy6yjnTp9QLH138PZ4npYmjHw.xml,,,,
/9MWHjtGHviOsFiffdeDEDhXXuM=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Erin M Hartshorn,2022-01-01,https://clarkesworldmagazine.com/hartshorn_04_11/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Matchmaker by Erin M. Hartshorn,,,./data/1/-ONmZJ3fRM+GmSSI3nPdABPYpng.xml,,,,
QWlxyxxmHvrNoELEmdBqgiw7Fb8=,,Clarkesworld Magazine - Science Fiction & Fantasy,Nelly Geraldine García-Rosas,2022-01-01 00:00:00,https://clarkesworldmagazine.com/garcia-rosas_11_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Where Water Joins by Nelly Geraldine García-Rosas,,,./data/1/EvzBXAQUJrpS0aat9eF1ptLRTU8.json,,,,Clarkesworld Magazine
